date,is_droplet,status,placed_gmv,delivered_gmv,cancelled_gmv,completed_gmv
2025-01-04,Y,delivered,4.644842902E10,4.4035893548E10,0.0,4.4035893548E10
2023-05-12,Y,cancelled,3.76258144E8,0.0,3.42105031E8,3.42105031E8
2022-07-29,Y,delivered,1.8629305012E10,1.7848552416E10,0.0,1.7848552416E10
2023-08-18,Y,cancelled,5.0685234E8,0.0,4.92788166E8,4.92788166E8
2024-08-15,Y,delivered,3.633232482E10,3.6183117872E10,0.0,3.6183117872E10
2025-04-16,Y,delivered,4.1407971628E10,4.2437050068E10,0.0,4.2437050068E10
2024-01-29,Y,delivered,1.931016846E10,1.8151161336E10,0.0,1.8151161336E10
2024-10-05,Y,delivered,4.3508666826E10,4.1928819568E10,0.0,4.1928819568E10
2024-04-12,Y,delivered,2.776839588E10,2.5773401105E10,0.0,2.5773401105E10
2024-02-28,Y,cancelled,4.01432468E8,0.0,3.74416454E8,3.74416454E8
2023-09-22,Y,delivered,2.730481351E10,2.596517354E10,0.0,2.596517354E10
2024-10-15,Y,delivered,3.4721654688E10,3.387329946E10,0.0,3.387329946E10
2021-11-18,Y,delivered,6.722076277E9,7.21560285E9,0.0,7.21560285E9
2024-06-10,Y,delivered,2.9253598755E10,2.9063742516E10,0.0,2.9063742516E10
2022-03-10,Y,cancelled,1.8968904E8,0.0,1.70300934E8,1.70300934E8
2023-03-26,Y,delivered,2.3626469178E10,2.5371988856E10,0.0,2.5371988856E10
2023-11-26,N,cancelled,4.839462E7,0.0,4.8463324E7,4.8463324E7
2020-09-15,Y,delivered,3.70735685E9,4.05226632E9,0.0,4.05226632E9
2023-11-24,N,cancelled,6.6982167E7,0.0,6.4291136E7,6.4291136E7
2022-12-05,N,cancelled,6.004606E7,0.0,5.57577E7,5.57577E7
2024-11-29,Y,cancelled,3.48113403E8,0.0,3.55988212E8,3.55988212E8
2024-06-19,Y,cancelled,3.91450984E8,0.0,3.8938158E8,3.8938158E8
2022-03-28,N,cancelled,4211902.0,0.0,3443748.0,3443748.0
2022-02-21,Y,cancelled,2.13773727E8,0.0,2.21572086E8,2.21572086E8
2020-03-24,Y,cancelled,6.4899209E7,0.0,6.949072E7,6.949072E7
2022-08-19,Y,cancelled,4.81862664E8,0.0,4.82797638E8,4.82797638E8
2024-11-22,Y,cancelled,4.09232845E8,0.0,4.26320044E8,4.26320044E8
2022-10-20,Y,cancelled,5.08095462E8,0.0,4.97257947E8,4.97257947E8
2021-11-12,N,cancelled,7505640.0,0.0,7008207.0,7008207.0
2025-02-26,Y,cancelled,5.25567548E8,0.0,5.3893076E8,5.3893076E8
2025-01-30,Y,cancelled,5.27841449E8,0.0,5.42929996E8,5.42929996E8
2023-04-18,Y,cancelled,4.18011636E8,0.0,4.49419688E8,4.49419688E8
2020-07-17,Y,cancelled,3.455125E7,0.0,3.5695716E7,3.5695716E7
2024-01-15,N,conducted,6561432.0,5929804.0,0.0,5929804.0
2025-04-26,N,cancelled,5.0482529E7,0.0,7.0143684E7,7.0143684E7
2023-04-22,N,cancelled,3.8848279E7,0.0,4.6938024E7,4.6938024E7
2024-07-07,Y,cancelled,4.46377603E8,0.0,4.69122528E8,4.69122528E8
2024-01-22,N,cancelled,3.2257704E7,0.0,3.3347568E7,3.3347568E7
2020-03-23,N,conducted,657020.0,612920.0,0.0,612920.0
2025-03-20,N,cancelled,5.386468E7,0.0,5.281399E7,5.281399E7
2020-08-10,N,cancelled,2.668058E7,0.0,2.6198236E7,2.6198236E7
2023-02-04,N,cancelled,4.6646366E7,0.0,4.624748E7,4.624748E7
2025-04-28,N,cancelled,4.6419865E7,0.0,4.7369412E7,4.7369412E7
2022-10-08,Y,cancelled,5.00357022E8,0.0,5.07602612E8,5.07602612E8
2025-04-04,N,cancelled,8.3091663E7,0.0,7.8543296E7,7.8543296E7
2023-08-26,N,conducted,1.482642E7,1.1732395E7,0.0,1.1732395E7
2021-07-24,N,cancelled,1.2072212E7,0.0,1.129568E7,1.129568E7
2023-08-23,N,cancelled,1.13002197E8,0.0,1.0551114E8,1.0551114E8
2024-09-25,Y,cancelled,7.58844512E8,0.0,7.24922485E8,7.24922485E8
2023-05-16,N,conducted,3228898.0,3230916.0,0.0,3230916.0
2020-11-05,N,conducted,3784619.0,2584912.0,0.0,2584912.0
2022-03-25,N,cancelled,1.2141927E7,0.0,1.3496385E7,1.3496385E7
2025-01-12,N,conducted,4650462.0,5015248.0,0.0,5015248.0
2021-02-11,N,cancelled,1.3958691E7,0.0,1.3520232E7,1.3520232E7
2021-04-15,N,cancelled,3.932288E7,0.0,4.2236388E7,4.2236388E7
2022-04-30,N,cancelled,4598160.0,0.0,5042912.0,5042912.0
2024-08-08,N,conducted,7398160.0,6545814.0,0.0,6545814.0
2021-04-17,N,conducted,1.5235275E7,1.2140246E7,0.0,1.2140246E7
2020-04-11,N,cancelled,4460794.0,0.0,6037550.0,6037550.0
2020-04-25,Y,cancelled,8358504.0,0.0,7019334.0,7019334.0
2023-12-13,N,conducted,9580455.0,4449738.0,0.0,4449738.0
2023-11-09,N,cancelled,2.657984E7,0.0,2.7229191E7,2.7229191E7
2023-04-13,N,conducted,2627023.0,3578358.0,0.0,3578358.0
2024-11-26,N,conducted,9445656.0,8683080.0,0.0,8683080.0
2022-02-27,N,conducted,4616520.0,4452048.0,0.0,4452048.0
2020-09-02,N,cancelled,1.6813016E7,0.0,1.4146286E7,1.4146286E7
2022-08-17,N,conducted,8547840.0,9429176.0,0.0,9429176.0
2022-02-16,N,cancelled,5346942.0,0.0,4674280.0,4674280.0
2022-09-04,N,conducted,2196210.0,2259946.0,0.0,2259946.0
2020-06-02,N,delivered,1010572.0,626940.0,0.0,626940.0
2024-03-21,N,delivered,1084160.0,1215480.0,0.0,1215480.0
2022-05-10,N,delivered,"",100.0,0.0,100.0
2024-10-24,Y,recollection_required,8196.0,"","",""
2024-12-09,N,confirmed,3059.0,"","",""
2025-03-10,N,booked,2106.0,"","",""
2025-05-05,Y,report_hold,15982.0,"","",""
2024-12-04,N,booked,3886.0,"","",""
2024-12-14,Y,recollection_required,2354.0,"","",""
2024-09-26,N,booked,6456.0,"","",""
2025-05-04,Y,phlebo_assigned,699.0,"","",""
2021-05-31,N,conducted,164138.0,"","",""
2022-01-07,Y,cancelled,1.016451072E9,0.0,1.017365699E9,1.017365699E9
2021-10-23,Y,delivered,8.501777796E9,8.203309128E9,0.0,8.203309128E9
2023-06-01,Y,delivered,1.855219584E10,1.8283435976E10,0.0,1.8283435976E10
2020-02-01,Y,delivered,2.064409776E9,2.003746536E9,0.0,2.003746536E9
2024-04-10,Y,delivered,2.461455188E10,2.377067874E10,0.0,2.377067874E10
2024-10-26,Y,delivered,1.9611248263E10,1.5558877512E10,0.0,1.5558877512E10
2022-10-08,Y,delivered,2.259412113E10,2.2552375854E10,0.0,2.2552375854E10
2021-03-08,Y,cancelled,1.19609936E8,0.0,1.2523536E8,1.2523536E8
2022-02-01,Y,cancelled,2.46626148E8,0.0,2.53248231E8,2.53248231E8
2023-11-19,Y,delivered,1.9651132032E10,2.1071664544E10,0.0,2.1071664544E10
2020-07-29,Y,delivered,1.914141852E9,1.979337686E9,0.0,1.979337686E9
2025-03-09,Y,cancelled,4.2696889E8,0.0,4.31517144E8,4.31517144E8
2022-09-04,N,cancelled,4.703466E7,0.0,4.484334E7,4.484334E7
2022-05-23,Y,delivered,1.3749369088E10,1.3375132416E10,0.0,1.3375132416E10
2022-02-28,Y,delivered,1.0730006364E10,1.1407102995E10,0.0,1.1407102995E10
2023-10-18,Y,delivered,2.2396443648E10,2.3136876912E10,0.0,2.3136876912E10
2022-09-06,N,cancelled,5.615984E7,0.0,4.911633E7,4.911633E7
2023-05-01,Y,cancelled,2.96512958E8,0.0,2.97196206E8,2.97196206E8
2024-03-15,Y,cancelled,4.63339147E8,0.0,4.90497774E8,4.90497774E8
2022-07-09,N,cancelled,7.6858096E7,0.0,7.5696414E7,7.5696414E7
2022-12-12,Y,delivered,2.22769508E10,1.9867432452E10,0.0,1.9867432452E10
2022-02-08,Y,cancelled,2.24549888E8,0.0,2.17529895E8,2.17529895E8
2023-05-23,N,cancelled,1.55918592E8,0.0,1.46694088E8,1.46694088E8
2023-05-16,Y,cancelled,3.34878481E8,0.0,3.19883478E8,3.19883478E8
2021-02-15,Y,delivered,4.175904999E9,3.90041788E9,0.0,3.90041788E9
2024-05-23,Y,cancelled,4.30321398E8,0.0,4.07587146E8,4.07587146E8
2024-03-28,N,conducted,8622126.0,7445202.0,0.0,7445202.0
2024-12-07,N,conducted,1.49237E7,1.380813E7,0.0,1.380813E7
2021-03-10,Y,cancelled,9.514188E7,0.0,1.03892489E8,1.03892489E8
2022-07-07,N,cancelled,4.6559433E7,0.0,4.657422E7,4.657422E7
2023-03-18,Y,cancelled,4.45593126E8,0.0,4.64120568E8,4.64120568E8
2021-02-20,N,cancelled,3.499368E7,0.0,3.78936E7,3.78936E7
2020-12-23,Y,cancelled,9.0138738E7,0.0,9.4056432E7,9.4056432E7
2022-07-01,N,cancelled,7.5638914E7,0.0,7.9716054E7,7.9716054E7
2021-03-15,N,cancelled,3.2266255E7,0.0,3.5664243E7,3.5664243E7
2021-11-07,Y,cancelled,9.9439704E7,0.0,1.057959E8,1.057959E8
2020-04-14,Y,cancelled,1.0896816E7,0.0,9414243.0,9414243.0
2025-02-03,N,cancelled,6.090792E7,0.0,5.080431E7,5.080431E7
2020-03-13,N,cancelled,1.307434E7,0.0,2.1515028E7,2.1515028E7
2024-06-30,N,cancelled,5.163624E7,0.0,5.5004222E7,5.5004222E7
2021-12-03,Y,cancelled,1.70722374E8,0.0,1.7664444E8,1.7664444E8
2023-12-09,N,cancelled,8.2368865E7,0.0,8.2040536E7,8.2040536E7
2023-12-27,N,conducted,1.1767525E7,9833076.0,0.0,9833076.0
2020-02-07,Y,cancelled,5.7789001E7,0.0,5.540687E7,5.540687E7
2024-02-16,N,conducted,8537028.0,8490307.0,0.0,8490307.0
2024-09-01,N,cancelled,6.4814453E7,0.0,6.7886651E7,6.7886651E7
2021-08-05,Y,cancelled,2.399344E8,0.0,2.3290191E8,2.3290191E8
2025-03-07,N,conducted,1.1169774E7,1.22757E7,0.0,1.22757E7
2024-11-03,N,conducted,3161141.0,3951600.0,0.0,3951600.0
2020-04-27,N,cancelled,3.0741858E7,0.0,9863040.0,9863040.0
2021-08-28,N,conducted,9573010.0,9686600.0,0.0,9686600.0
2021-02-27,N,cancelled,8449980.0,0.0,9221940.0,9221940.0
2025-01-04,N,cancelled,6.4213332E7,0.0,6.7497815E7,6.7497815E7
2021-11-02,N,conducted,6053068.0,6674804.0,0.0,6674804.0
2020-06-28,N,conducted,1145610.0,1473930.0,0.0,1473930.0
2020-01-21,N,cancelled,6391800.0,0.0,8725337.0,8725337.0
2025-01-21,N,conducted,1.3616897E7,1.429621E7,0.0,1.429621E7
2023-04-16,N,conducted,3064620.0,2642805.0,0.0,2642805.0
2024-04-09,N,conducted,9924948.0,8856667.0,0.0,8856667.0
2025-05-27,N,conducted,1.2996606E7,1.4673164E7,0.0,1.4673164E7
2022-05-07,N,cancelled,4251768.0,0.0,3800000.0,3800000.0
2021-02-13,N,conducted,1.43388E7,1.4035673E7,0.0,1.4035673E7
2023-09-26,N,conducted,9292392.0,9280960.0,0.0,9280960.0
2022-04-10,N,conducted,1762533.0,1620005.0,0.0,1620005.0
2020-08-04,N,conducted,2360867.0,2734488.0,0.0,2734488.0
2023-05-15,N,conducted,3045195.0,3462762.0,0.0,3462762.0
2021-02-21,N,conducted,5989956.0,7146450.0,0.0,7146450.0
2020-05-28,N,conducted,2523925.0,2509268.0,0.0,2509268.0
2025-03-29,Y,recollection_required,10942.0,"","",""
2025-04-30,Y,confirmed,8137.0,"","",""
2024-11-04,Y,recollection_required,1124.0,"","",""
2024-12-31,Y,report_hold,7718.0,"","",""
2024-08-31,Y,report_hold,18101.0,"","",""
2024-12-26,Y,report_hold,13494.0,"","",""
2024-08-07,Y,recollection_required,2946.0,"","",""
2025-01-22,Y,report_hold,12158.0,"","",""
2025-05-24,Y,recollection_required,13720.0,"","",""
2024-08-02,Y,report_hold,15299.0,"","",""
2024-11-25,N,booked,2625.0,"","",""
2021-04-20,N,delivered,11153.0,"","",""
2025-05-15,Y,specimen_reached_lfs_center,379.0,"","",""
2025-02-08,Y,delivered,4.8471313798E10,4.8100338386E10,0.0,4.8100338386E10
2024-10-13,Y,delivered,3.1067014848E10,3.1817195954E10,0.0,3.1817195954E10
2023-08-21,Y,delivered,2.7912600532E10,2.7343174431E10,0.0,2.7343174431E10
2023-05-08,Y,delivered,2.448893088E10,2.465073938E10,0.0,2.465073938E10
2023-05-06,N,cancelled,6.6780441E7,0.0,6.300336E7,6.300336E7
2022-08-10,Y,delivered,1.9373464197E10,1.919920727E10,0.0,1.919920727E10
2025-01-28,Y,delivered,3.5272986385E10,3.570617688E10,0.0,3.570617688E10
2024-01-30,Y,delivered,1.8841113252E10,1.8371301432E10,0.0,1.8371301432E10
2020-12-09,Y,delivered,2.792606432E9,2.761743964E9,0.0,2.761743964E9
2023-05-21,Y,delivered,2.0812750556E10,2.20706925E10,0.0,2.20706925E10
2025-02-22,Y,cancelled,5.3648244E8,0.0,5.35859808E8,5.35859808E8
2022-08-05,Y,cancelled,6.45799994E8,0.0,5.93633991E8,5.93633991E8
2024-03-31,Y,cancelled,3.58562232E8,0.0,3.3115167E8,3.3115167E8
2021-07-19,N,cancelled,1.182975E7,0.0,9586293.0,9586293.0
2023-01-08,N,conducted,1463700.0,1541031.0,0.0,1541031.0
2021-08-28,Y,cancelled,1.52989313E8,0.0,1.52756183E8,1.52756183E8
2024-08-26,N,cancelled,4.9302596E7,0.0,5.24286E7,5.24286E7
2024-01-21,N,cancelled,3.6176972E7,0.0,3.6293259E7,3.6293259E7
2021-11-09,Y,delivered,8.134597525E9,7.69998144E9,0.0,7.69998144E9
2020-05-12,N,cancelled,1.4416633E7,0.0,1.1703905E7,1.1703905E7
2020-02-26,Y,cancelled,4.1976E7,0.0,5.0181524E7,5.0181524E7
2021-02-25,N,cancelled,9615775.0,0.0,4851597.0,4851597.0
2021-03-10,N,conducted,9342118.0,9282777.0,0.0,9282777.0
2024-10-21,N,conducted,8109855.0,8431386.0,0.0,8431386.0
2023-01-29,N,cancelled,2.1909268E7,0.0,1.3682277E7,1.3682277E7
2025-05-29,Y,cancelled,4.41385083E8,0.0,4.43651007E8,4.43651007E8
2020-03-16,N,conducted,1.1172152E7,8878968.0,0.0,8878968.0
2025-05-27,N,cancelled,4.000052E7,0.0,3.6863568E7,3.6863568E7
2022-05-16,Y,cancelled,2.46337916E8,0.0,2.53659456E8,2.53659456E8
2024-01-18,N,conducted,6321130.0,6231775.0,0.0,6231775.0
2025-01-18,N,cancelled,6.6725901E7,0.0,5.7774015E7,5.7774015E7
2023-02-11,N,cancelled,3.5888727E7,0.0,3.3440534E7,3.3440534E7
2020-09-07,N,conducted,4739170.0,2964218.0,0.0,2964218.0
2022-04-20,N,cancelled,3124192.0,0.0,3246680.0,3246680.0
2023-07-13,N,cancelled,6.6174505E7,0.0,7.0401564E7,7.0401564E7
2020-01-04,N,cancelled,4488044.0,0.0,4156834.0,4156834.0
2020-09-17,Y,cancelled,6.3460056E7,0.0,7.2956635E7,7.2956635E7
2022-02-21,N,conducted,1.0429734E7,8664976.0,0.0,8664976.0
2023-04-25,N,conducted,3837540.0,4725028.0,0.0,4725028.0
2023-02-08,N,conducted,6304488.0,6553150.0,0.0,6553150.0
2022-11-06,N,conducted,2849131.0,3604380.0,0.0,3604380.0
2023-09-18,N,conducted,5267768.0,5507873.0,0.0,5507873.0
2024-10-18,N,conducted,1.1170152E7,1.0319925E7,0.0,1.0319925E7
2020-05-16,N,cancelled,1.8640596E7,0.0,1.648752E7,1.648752E7
2021-12-19,N,conducted,4201106.0,5052180.0,0.0,5052180.0
2020-08-09,N,cancelled,2.51927E7,0.0,2.3422902E7,2.3422902E7
2020-06-27,N,cancelled,1.6630572E7,0.0,1.4362938E7,1.4362938E7
2021-10-14,N,cancelled,1.0715336E7,0.0,9189648.0,9189648.0
2020-02-23,N,cancelled,6880236.0,0.0,6115212.0,6115212.0
2020-05-23,N,cancelled,3.0211164E7,0.0,2.049234E7,2.049234E7
2023-01-22,N,cancelled,7549338.0,0.0,7025908.0,7025908.0
2022-10-01,N,conducted,5554055.0,7358436.0,0.0,7358436.0
2023-09-21,N,conducted,4907938.0,4468662.0,0.0,4468662.0
2022-01-19,N,conducted,2554094.0,3273276.0,0.0,3273276.0
2022-12-16,N,conducted,4181105.0,4149096.0,0.0,4149096.0
2024-11-14,Y,report_hold,10859.0,"","",""
2024-08-21,Y,report_hold,14764.0,"","",""
2021-10-17,N,delivered,399.0,"","",""
2024-12-01,Y,sample_collected,699.0,"","",""
2025-04-16,Y,recollection_required,7640.0,"","",""
2025-01-18,Y,confirmed,1045.0,"","",""
2025-04-07,Y,report_hold,14375.0,"","",""
2024-10-16,N,confirmed,139.0,"","",""
2024-10-10,N,booked,3398.0,"","",""
2025-01-28,Y,report_hold,23098.0,"","",""
2024-07-05,N,delivered,1720.0,"","",""
2024-08-09,Y,report_hold,13019.0,"","",""
2024-08-19,Y,report_hold,10313.0,"","",""
2025-02-24,Y,recollection_required,8861.0,"","",""
2021-01-11,Y,delivered,4.512892548E9,4.44681732E9,0.0,4.44681732E9
2023-09-12,Y,delivered,2.9842348591E10,3.0048210348E10,0.0,3.0048210348E10
2020-05-12,Y,delivered,5.56808312E8,4.86410496E8,0.0,4.86410496E8
2024-10-10,Y,delivered,3.1566834504E10,3.0114137496E10,0.0,3.0114137496E10
2022-09-16,Y,delivered,2.257174822E10,2.3019898785E10,0.0,2.3019898785E10
2024-01-27,Y,delivered,2.1235617644E10,1.9691073043E10,0.0,1.9691073043E10
2023-04-27,Y,delivered,2.1400173483E10,2.137541733E10,0.0,2.137541733E10
2023-01-29,Y,delivered,2.17607026E10,2.2566400462E10,0.0,2.2566400462E10
2021-07-19,Y,delivered,5.510690724E9,5.53563252E9,0.0,5.53563252E9
2021-12-02,Y,delivered,7.863622E9,7.736030368E9,0.0,7.736030368E9
2020-01-18,Y,delivered,2.5220608E9,2.251015686E9,0.0,2.251015686E9
2020-09-17,N,delivered,4938468.0,3146221.0,0.0,3146221.0
2022-01-27,Y,delivered,1.314154912E10,1.236378754E10,0.0,1.236378754E10
2024-02-22,Y,cancelled,4.04480236E8,0.0,4.093992E8,4.093992E8
2022-04-23,Y,cancelled,1.78761516E8,0.0,1.8351005E8,1.8351005E8
2025-04-18,Y,cancelled,4.89338464E8,0.0,4.6071828E8,4.6071828E8
2020-06-06,N,cancelled,7.8132791E7,0.0,4.5704448E7,4.5704448E7
2021-12-04,Y,cancelled,1.51847795E8,0.0,1.5707598E8,1.5707598E8
2020-09-01,Y,delivered,2.92181164E9,2.952314445E9,0.0,2.952314445E9
2023-08-02,Y,cancelled,4.40615306E8,0.0,3.894768E8,3.894768E8
2023-10-06,Y,cancelled,4.8013239E8,0.0,4.6362858E8,4.6362858E8
2021-07-10,N,conducted,8410852.0,8917514.0,0.0,8917514.0
2023-12-08,Y,cancelled,3.19193644E8,0.0,3.22279705E8,3.22279705E8
2024-11-08,N,conducted,1.1871618E7,1.099292E7,0.0,1.099292E7
2022-07-06,N,cancelled,8.8945531E7,0.0,8.4659292E7,8.4659292E7
2020-02-16,N,cancelled,4938304.0,0.0,4759986.0,4759986.0
2021-05-27,N,cancelled,1.6299696E7,0.0,1.5139563E7,1.5139563E7
2024-10-22,Y,cancelled,6.17527152E8,0.0,5.37611256E8,5.37611256E8
2020-06-04,Y,delivered,1.126844068E9,1.036987602E9,0.0,1.036987602E9
2021-09-05,N,cancelled,9321024.0,0.0,7540095.0,7540095.0
2021-11-25,N,conducted,4900600.0,5041080.0,0.0,5041080.0
2021-10-02,N,conducted,6341531.0,5833048.0,0.0,5833048.0
2020-04-30,Y,cancelled,1.270715E7,0.0,1.2286638E7,1.2286638E7
2023-10-22,N,conducted,2976698.0,3317720.0,0.0,3317720.0
2024-05-28,N,cancelled,6.2152839E7,0.0,5.8756148E7,5.8756148E7
2021-01-11,N,conducted,5562480.0,6447100.0,0.0,6447100.0
2024-04-02,Y,cancelled,3.33680172E8,0.0,3.44592873E8,3.44592873E8
2020-05-16,Y,cancelled,1.513692E7,0.0,1.0586844E7,1.0586844E7
2022-03-25,N,conducted,6530818.0,6948342.0,0.0,6948342.0
2025-05-05,N,conducted,1.166593E7,1.2394125E7,0.0,1.2394125E7
2022-04-28,N,conducted,3450411.0,3706416.0,0.0,3706416.0
2024-12-17,N,cancelled,3.664565E7,0.0,3.4654746E7,3.4654746E7
2022-09-29,N,conducted,4445623.0,5267691.0,0.0,5267691.0
2024-08-16,N,conducted,1.30781E7,1.0755337E7,0.0,1.0755337E7
2022-01-03,N,cancelled,1.8672685E7,0.0,1.8816484E7,1.8816484E7
2023-10-23,N,cancelled,3.766868E7,0.0,3.2956089E7,3.2956089E7
2022-01-26,N,cancelled,830250.0,0.0,1040230.0,1040230.0
2020-11-01,N,delivered,3788920.0,4082076.0,0.0,4082076.0
2020-08-11,N,delivered,213090.0,331800.0,0.0,331800.0
2021-06-17,N,cancelled,1.0227975E7,0.0,9163044.0,9163044.0
2021-11-16,N,conducted,5701280.0,5718375.0,0.0,5718375.0
2020-01-18,N,delivered,572280.0,1370490.0,0.0,1370490.0
2021-08-26,N,conducted,4306236.0,4608360.0,0.0,4608360.0
2022-05-19,N,delivered,"",399.0,0.0,399.0
2025-01-08,N,confirmed,4500.0,"","",""
2024-11-26,Y,confirmed,72.0,"","",""
2025-05-11,N,booked,3422.0,"","",""
2025-05-02,Y,report_hold,10973.0,"","",""
2024-12-11,Y,recollection_required,14764.0,"","",""
2024-11-09,Y,recollection_required,3202.0,"","",""
2024-11-03,Y,confirmed,3597.0,"","",""
2024-10-09,Y,recollection_required,7140.0,"","",""
2025-01-02,N,booked,2109.0,"","",""
2023-08-04,N,confirmed,182799.0,"","",""
2025-03-22,Y,report_hold,32247.0,"","",""
2024-12-29,N,booked,1039.0,"","",""
2024-12-09,N,booked,378.0,"","",""
2025-05-03,Y,confirmed,11198.0,"","",""
2025-05-11,Y,delivered,4.3151175728E10,4.3319114832E10,0.0,4.3319114832E10
2021-11-26,Y,delivered,6.581653542E9,6.544566405E9,0.0,6.544566405E9
2022-04-30,Y,delivered,1.29090126E10,1.2378770588E10,0.0,1.2378770588E10
2021-11-12,Y,delivered,7.59325965E9,7.33916085E9,0.0,7.33916085E9
2020-10-04,Y,delivered,3.8422515E9,3.75087804E9,0.0,3.75087804E9
2023-02-07,Y,delivered,2.339621718E10,2.3416346992E10,0.0,2.3416346992E10
2023-05-12,Y,delivered,1.743905475E10,1.7404958268E10,0.0,1.7404958268E10
2021-05-15,Y,delivered,1.1684104974E10,1.1783221591E10,0.0,1.1783221591E10
2021-01-14,Y,cancelled,9.4549164E7,0.0,7.0986186E7,7.0986186E7
2020-12-29,Y,cancelled,1.02391614E8,0.0,1.004416E8,1.004416E8
2021-05-25,Y,delivered,1.0654462676E10,1.0843967392E10,0.0,1.0843967392E10
2023-04-23,Y,delivered,2.119885157E10,2.2639799658E10,0.0,2.2639799658E10
2023-11-10,Y,cancelled,2.0511931E8,0.0,1.93429925E8,1.93429925E8
2024-01-28,Y,delivered,1.894123737E10,2.0285504294E10,0.0,2.0285504294E10
2021-08-15,Y,delivered,5.414783745E9,5.006337579E9,0.0,5.006337579E9
2023-10-18,N,cancelled,5.089154E7,0.0,4.9416538E7,4.9416538E7
2024-10-01,Y,cancelled,6.5589769E8,0.0,7.1530728E8,7.1530728E8
2021-01-23,Y,cancelled,1.19470848E8,0.0,1.11367296E8,1.11367296E8
2024-04-06,N,cancelled,1.04754305E8,0.0,1.96577964E8,1.96577964E8
2025-04-18,N,cancelled,6.231163E7,0.0,6.43943E7,6.43943E7
2023-12-23,Y,cancelled,2.8581724E8,0.0,2.68661745E8,2.68661745E8
2020-12-01,Y,cancelled,5.9763076E7,0.0,6.7098575E7,6.7098575E7
2022-01-20,Y,cancelled,4.3932034E8,0.0,4.65186123E8,4.65186123E8
2024-08-29,Y,cancelled,7.8537042E8,0.0,8.08752768E8,8.08752768E8
2022-11-21,N,cancelled,4.055802E7,0.0,4.202218E7,4.202218E7
2024-12-27,N,cancelled,5.1257466E7,0.0,5.2426138E7,5.2426138E7
2022-04-28,N,cancelled,6371469.0,0.0,5945178.0,5945178.0
2024-09-18,Y,cancelled,7.76094444E8,0.0,7.85968692E8,7.85968692E8
2023-01-13,N,cancelled,9023546.0,0.0,5591247.0,5591247.0
2022-01-29,N,cancelled,4506060.0,0.0,4097600.0,4097600.0
2024-12-14,N,cancelled,6.288576E7,0.0,6.1598922E7,6.1598922E7
2020-03-02,Y,cancelled,5.4132352E7,0.0,6.2313008E7,6.2313008E7
2021-05-24,N,cancelled,1.2384944E7,0.0,1.3860471E7,1.3860471E7
2024-01-31,Y,cancelled,2.14980598E8,0.0,2.01742982E8,2.01742982E8
2024-12-03,N,conducted,1.58498E7,1.4737992E7,0.0,1.4737992E7
2021-03-02,N,conducted,1.0311989E7,8428908.0,0.0,8428908.0
2020-07-05,N,conducted,1797380.0,2453010.0,0.0,2453010.0
2020-05-22,Y,cancelled,1.5920037E7,0.0,1.4315538E7,1.4315538E7
2023-05-01,N,conducted,3508441.0,3242712.0,0.0,3242712.0
2020-01-09,N,cancelled,5566208.0,0.0,5994375.0,5994375.0
2024-11-30,N,cancelled,5.8825249E7,0.0,4.6121419E7,4.6121419E7
2025-05-05,N,cancelled,3.4648782E7,0.0,3.4872266E7,3.4872266E7
2020-08-08,N,conducted,5391198.0,5414689.0,0.0,5414689.0
2022-03-10,N,conducted,6252840.0,5145800.0,0.0,5145800.0
2021-11-10,N,conducted,1.0252536E7,9603371.0,0.0,9603371.0
2021-06-14,N,cancelled,5791523.0,0.0,5515632.0,5515632.0
2022-06-10,N,conducted,6618678.0,8310708.0,0.0,8310708.0
2023-01-30,N,conducted,4414305.0,4116840.0,0.0,4116840.0
2022-08-18,N,conducted,7772652.0,7095024.0,0.0,7095024.0
2024-01-31,N,conducted,8816000.0,8151322.0,0.0,8151322.0
2021-06-25,N,conducted,6145440.0,5204290.0,0.0,5204290.0
2023-06-29,N,conducted,3651908.0,4282929.0,0.0,4282929.0
2020-05-25,N,delivered,158574.0,407400.0,0.0,407400.0
2020-11-14,N,conducted,143360.0,174400.0,0.0,174400.0
2021-02-26,N,delivered,156594.0,67572.0,0.0,67572.0
2020-08-10,N,delivered,107600.0,178784.0,0.0,178784.0
2020-05-05,N,delivered,136761.0,235886.0,0.0,235886.0
2020-05-30,N,delivered,260316.0,256500.0,0.0,256500.0
2025-01-03,Y,confirmed,778.0,"","",""
2022-05-12,N,delivered,700.0,"","",""
2024-08-29,N,booked,279.0,"","",""
2025-01-18,Y,recollection_required,3459.0,"","",""
2024-08-02,Y,recollection_required,1620.0,"","",""
2024-11-22,N,booked,1093.0,"","",""
2025-05-28,Y,report_hold,9132.0,"","",""
2022-11-03,Y,delivered,2.2211960844E10,2.229342255E10,0.0,2.229342255E10
2022-07-18,Y,cancelled,3.57034832E8,0.0,3.18823771E8,3.18823771E8
2020-12-13,Y,delivered,3.089804536E9,3.11196312E9,0.0,3.11196312E9
2024-04-13,Y,delivered,3.0275709143E10,2.9364490368E10,0.0,2.9364490368E10
2025-05-31,Y,delivered,3.6728591676E10,4.0726590541E10,0.0,4.0726590541E10
2022-10-06,Y,delivered,1.8740439531E10,1.7630469675E10,0.0,1.7630469675E10
2024-01-09,Y,delivered,2.107364897E10,2.0459197242E10,0.0,2.0459197242E10
